Year,IncomeGroup,TypeofAidCode,TypeofAidText,SectorPurposeCode(CRScode),SectorPurposeText,BroadSectorCode,SIDsector,AmountsExtended,HeadlineMeasureofODA(£thousands)
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,64.46008,64.46008
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,49.6778,49.6778
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,49.95889,49.95889
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,40.91393,40.91393
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,106.9482,106.9482
2017,Other LICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,424.55388,424.55388
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,785.61851,210.60279
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,0,-1931.5
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,0,-1100
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,61.32995,61.32995
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,38.86301,38.86301
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,0,-46.00389
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,9.17292,9.17292
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,3.52734,3.52734
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,75.67236,75.67236
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,125.63538,125.63538
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,117.29415,117.29415
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,484.80618,267.68983
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,0,-1720
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,0,-500
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,51.44131,51.44131
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,47.54496,47.54496
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,79.96207,79.96207
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,60.89347,60.89347
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,84.40612,84.40612
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,76.51376,76.51376
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,34.464,34.464
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,33.78729,33.78729
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,150.10302,150.10302
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,49.28668,49.28668
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,44.30064,44.30064
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,33.86568,33.86568
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,28.52623,28.52623
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,54.05219,54.05219
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,43.05363,43.05363
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,13.30702,13.30702
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,81.1966,81.1966
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,48.997,48.997
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,25.52164,25.52164
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,123.71596,123.71596
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,16.76872,16.76872
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,24.09964,24.09964
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,6.18346,6.18346
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,80.62666,80.62666
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,448.30982,448.30982
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,3.15149,3.15149
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,0,-896.12299
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,158.3449,158.3449
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,109.42149,109.42149
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,101.20206,101.20206
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,196.34596,97.71888
2017,LMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,179.36288,162.05953
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,655.05906,-590.35872
2017,LMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,191.6486,191.6486
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,73.13747,73.13747
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,34.46535,34.46535
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,60.87833,60.87833
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,18.04774,18.04774
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,24.20897,24.20897
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,86.28246,86.28246
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,82.19747,82.19747
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,175.92567,175.92567
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,149.64329,149.64329
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,147.52366,147.52366
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,31.64191,31.64191
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,151.06275,151.06275
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,131.61741,131.61741
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,104.89342,104.89342
2017,LDCs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,117.43693,117.43693
2017,UMICs,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,42.06963,42.06963
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,18.99623,18.99623
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,211.75192,211.75192
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,30.93175,30.93175
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-34.3650776
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-7.819
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,262.763,262.763
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-117.1440176
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,56.35688,56.35688
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-86.70956418
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,129.41304,129.41304
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-140.460625
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,83.14161,83.14161
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-90.53771867
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,251.80129,251.80129
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-218.5800214
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,63.16024,54.77349
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,3.6499136,-106.2994428
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,221.19056,221.19056
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-192.0079817
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,170.46066,170.46066
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-185.4612592
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,91.19952,91.19952
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,23.61328,23.61328
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,1.78802,1.78802
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,5.66858,5.66858
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-2.87671
2017,Part I unallocated by income,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,742.46395,742.46395
2017,Part I unallocated by income,C01,Project-type interventions,31195,Livestock/veterinary services,311,Production Sectors,997.55674,997.55674
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,411.60796,411.60796
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,35.36482,35.36482
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,83.13141,83.13141
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,141.01,141.01
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,32.7865,32.7865
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,54.14805,54.14805
2017,Part I unallocated by income,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,90.71823,90.71823
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,22.20927,22.20927
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-47.570635
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,8.43691,8.43691
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,0,-11.21155
2017,LMICs,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,108.18429,108.18429
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,41.46465,41.46465
2017,LMICs,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,59.1996,59.1996
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,6.75748,6.75748
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-27.03016
2017,LMICs,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,41.84637,41.84637
2017,LMICs,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,89.96236,89.96236
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,23.07978,23.07978
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,65.31517,65.31517
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,11.91478,11.91478
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,8.43192,8.43192
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,82.33993,82.33993
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-145.34851
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,56.19512,56.19512
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,33.53048,33.53048
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,32.73372,32.73372
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-85.00048
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,22.73925,22.73925
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,6.05151,6.05151
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,8.90787,8.90787
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,3.09838,3.09838
2017,UMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-22.49167
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,75.65571,75.65571
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,87.61045,87.61045
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,841.0474,841.0474
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,5.77472,3.53818
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,1.15125,1.15125
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,98.48478,98.48478
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-19.83921
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,68.04764,68.04764
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,49.7866,49.7866
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,41.41028,41.41028
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,10.16687,10.16687
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,110.5031,110.5031
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,8.85065,8.85065
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,45.7509,45.7509
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,3.91311,3.91311
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,94.08455,94.08455
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,102.19096,102.19096
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,69.1407,69.1407
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,81.2172,81.2172
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,207.23092,207.23092
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,47.42106,47.42106
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,42.09902,42.09902
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,135.31562,135.31562
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-127.06932
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,92.30583,92.30583
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,84.45708,84.45708
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,26.33204,26.33204
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,2.5239,2.5239
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,44.9618,44.9618
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,132.87732,132.87732
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,147.65448,147.65448
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,184.96684,184.96684
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,117.83814,117.83814
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,185.58336,185.58336
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,137.9028,137.9028
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,174.41385,174.41385
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,81.27572,81.27572
2017,LMICs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,311.64635,311.64635
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,109.96627,109.96627
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-2.870196
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-2.870196
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-2.870196
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-2.870196
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-2.870196
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-3.816702
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-3.816702
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-3.816702
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-3.816702
2017,Part I unallocated by income,C01,Project-type interventions,31282,Forestry research,312,Production Sectors,0,-3.816702
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,60.53531,60.53531
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,167.29692,167.29692
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.610732584
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.610732584
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.610732584
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.610732584
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.610732584
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,172.43825,172.43825
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.50752815
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.50752815
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.50752815
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.50752815
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.50752815
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,400.15088,400.15088
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-7.122174976
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-7.122174976
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-7.122174976
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-7.122174976
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-7.122174976
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,675.94874,675.94874
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-12.28941515
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-12.28941515
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-12.28941515
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-12.28941515
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-12.28941515
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,267.97928,267.97928
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-4.783432656
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-4.783432656
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-4.783432656
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-4.783432656
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-4.783432656
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,582.54928,582.54928
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-10.39530266
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-10.39530266
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-10.39530266
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-10.39530266
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-10.39530266
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,192.40278,192.40278
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.909244356
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.909244356
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.909244356
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.909244356
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-3.909244356
2017,LDCs,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,431.10798,431.10798
2017,Other LICs,C01,Project-type interventions,12182,Medical research,121,Health,654.13624,654.13624
2017,Other LICs,C01,Project-type interventions,12182,Medical research,121,Health,0,-12.22961565
2017,Other LICs,C01,Project-type interventions,12182,Medical research,121,Health,0,-12.22961565
2017,Other LICs,C01,Project-type interventions,12182,Medical research,121,Health,0,-12.22961565
2017,Other LICs,C01,Project-type interventions,12182,Medical research,121,Health,0,-12.22961565
2017,Other LICs,C01,Project-type interventions,12182,Medical research,121,Health,0,-12.22961565
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,100.08915,100.08915
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,0,-2.54407133
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,0,-2.54407133
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,0,-2.54407133
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,0,-2.54407133
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,0,-2.54407133
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,183.73046,183.73046
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,7.9002,7.9002
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,42.99863,42.99863
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,121.11858,121.11858
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,2.86784,2.86784
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,3.4166,3.4166
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,32.98139,32.98139
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,36.6258,36.6258
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-9.934779
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,7.90574,-6.34028
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,2.2081331,-2.6737466
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,10.52922,10.52922
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-1.6320291
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,19.80823,19.80823
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-5.35906565
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,123.89271,123.89271
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-33.51898005
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,205.04444,205.04444
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-55.4267782
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,115.066,115.066
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-31.10417
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,49.81468,49.81468
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-13.4772254
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,4.6658,4.6658
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-1.261589
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,46.39755,46.39755
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-12.54563025
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,147.83563,147.83563
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-39.97379265
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,183.36628,183.36628
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,0,-49.5668234
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,10.8598,10.8598
